,0,1,2,3,4,5,6,7,8,9
2527,16/07/2016,85,26,37,43,67,75,78,10,67
2528,19/07/2016,86,04,10,28,29,48,52,03,80
2529,21/07/2016,87,19,27,35,56,60,89,47,45
2530,23/07/2016,88,01,30,42,61,76,88,71,52
2531,26/07/2016,89,04,13,15,18,72,76,69,08
2532,28/07/2016,90,29,37,38,61,63,85,59,48
2533,30/07/2016,91,15,22,26,45,48,82,64,70
2534,02/08/2016,92,34,54,57,84,89,90,44,48
2535,04/08/2016,93,25,37,40,61,65,77,23,32
2536,06/08/2016,94,23,34,58,61,71,77,53,18
2537,09/08/2016,95,12,27,34,76,77,85,78,52
2538,11/08/2016,96,31,65,78,85,89,90,34,80
2539,13/08/2016,97,02,25,43,72,87,89,74,47
2540,16/08/2016,98,09,12,18,63,64,73,88,76
2541,18/08/2016,99,08,39,59,65,82,83,41,60
2542,20/08/2016,100,10,29,35,44,49,65,50,57
2543,23/08/2016,101,04,28,48,67,68,84,02,23
2544,25/08/2016,102,16,28,40,43,57,61,08,05
2545,27/08/2016,103,01,32,37,54,66,81,90,47
2546,30/08/2016,104,06,09,17,47,66,86,21,49
2547,01/09/2016,105,04,18,43,60,69,85,87,63
2548,03/09/2016,106,04,29,35,46,82,85,13,41
2549,06/09/2016,107,07,30,34,61,84,88,25,27
2550,08/09/2016,108,06,12,47,51,60,79,54,67
2551,10/09/2016,109,09,13,16,49,64,65,58,81
2552,13/09/2016,110,09,22,48,66,68,83,62,48
2553,15/09/2016,111,14,18,30,48,53,86,71,31
2554,17/09/2016,112,02,04,10,59,68,88,58,31
2555,20/09/2016,113,45,46,48,52,77,78,21,36
2556,22/09/2016,114,04,11,34,49,55,83,85,14
2557,24/09/2016,115,03,16,22,31,45,56,37,12
2558,27/09/2016,116,36,41,55,81,83,85,51,07
2559,29/09/2016,117,11,40,41,44,67,70,68,90
2560,01/10/2016,118,18,19,57,74,80,82,29,89
2561,04/10/2016,119,47,49,67,80,84,85,21,26
2562,06/10/2016,120,02,12,26,52,59,80,16,04
2563,08/10/2016,121,18,25,37,47,62,87,74,51
2564,11/10/2016,122,11,12,17,53,71,76,90,62
2565,13/10/2016,123,04,34,39,60,61,77,85,58
2566,15/10/2016,124,04,07,36,72,78,81,20,40
2567,18/10/2016,125,24,44,48,61,73,87,88,24
2568,20/10/2016,126,02,43,65,66,67,90,44,27
2569,22/10/2016,127,01,06,45,48,64,78,33,32
2570,25/10/2016,128,04,40,54,65,83,85,73,82
2571,27/10/2016,129,03,12,23,71,76,83,56,35
2572,29/10/2016,130,01,07,13,17,40,49,80,46
2573,31/10/2016,131,03,14,18,25,47,75,72,13
2574,03/11/2016,132,21,35,56,66,68,79,15,77
2575,05/11/2016,133,21,22,26,35,47,85,18,83
2576,08/11/2016,134,31,32,60,75,81,84,62,24
2577,10/11/2016,135,26,41,50,55,69,86,47,50
2578,12/11/2016,136,09,12,20,22,75,90,77,44
2579,15/11/2016,137,09,18,25,31,78,81,33,85
2580,17/11/2016,138,02,20,23,41,44,59,29,38
2581,19/11/2016,139,28,29,37,43,51,78,90,44
2582,22/11/2016,140,08,21,44,77,80,86,62,51
2583,24/11/2016,141,53,68,75,79,82,84,42,27
2584,26/11/2016,142,41,42,44,47,68,69,80,05
2585,29/11/2016,143,05,24,35,49,62,77,90,81
2586,01/12/2016,144,11,20,31,56,63,72,28,48
2587,03/12/2016,145,02,10,15,26,68,71,64,47
2588,06/12/2016,146,24,51,56,64,65,73,34,01
2589,10/12/2016,147,54,65,66,68,70,85,52,29
2590,12/12/2016,148,06,39,52,65,68,86,30,66
2591,13/12/2016,149,17,21,35,48,60,76,23,80
2592,15/12/2016,150,09,30,31,53,67,86,42,74
2593,17/12/2016,151,07,15,31,39,41,45,50,14
2594,20/12/2016,152,10,11,29,47,58,73,43,69
2595,22/12/2016,153,14,23,24,44,77,86,74,56
2596,24/12/2016,154,01,19,21,32,48,86,03,05
2597,27/12/2016,155,13,25,30,57,58,64,14,75
2598,29/12/2016,156,31,33,38,58,76,85,25,37
2599,31/12/2016,157,12,14,18,22,28,33,66,16
2600,03/01/2017,01,09,12,27,32,45,77,03,64
2601,05/01/2017,02,01,07,21,27,39,78,40,18
2602,07/01/2017,03,02,08,62,79,81,88,32,35
2603,10/01/2017,04,01,09,22,25,58,84,12,46
2604,12/01/2017,05,14,16,30,34,52,73,28,44
2605,14/01/2017,06,12,17,24,45,67,84,32,64
2606,17/01/2017,07,16,44,49,57,60,81,51,78
2607,19/01/2017,08,32,51,74,79,80,81,64,03
2608,21/01/2017,09,06,55,63,68,76,80,37,21
2609,24/01/2017,10,63,67,74,77,83,85,21,69
2610,26/01/2017,11,43,48,49,51,60,75,29,70
2611,28/01/2017,12,09,13,15,51,73,74,07,14
2612,31/01/2017,13,14,15,16,43,49,77,08,86
2613,02/02/2017,14,11,27,56,57,64,66,33,82
2614,04/02/2017,15,13,18,34,51,62,81,20,67
2615,07/02/2017,16,02,21,38,74,79,83,88,04
2616,09/02/2017,17,18,25,35,38,45,75,20,44
2617,11/02/2017,18,06,09,11,32,63,83,42,80
2618,14/02/2017,19,09,14,19,35,48,65,02,65
2619,16/02/2017,20,13,17,26,33,60,78,69,30
2620,18/02/2017,21,07,13,24,36,37,86,33,61
2621,21/02/2017,22,04,22,36,60,66,90,11,49
2622,23/02/2017,23,09,11,21,37,86,90,17,12
2623,25/02/2017,24,11,17,40,69,84,85,82,62
2624,28/02/2017,25,19,22,44,45,71,76,03,87
2625,02/03/2017,26,34,37,52,58,65,89,86,28
2626,04/03/2017,27,02,11,26,51,64,87,37,37
2627,07/03/2017,28,08,19,28,33,71,89,17,85
2628,09/03/2017,29,04,17,39,40,50,58,15,52
2629,11/03/2017,30,03,06,46,48,63,76,66,71
2630,14/03/2017,31,16,21,53,74,79,80,27,10
2631,16/03/2017,32,16,21,31,62,69,85,12,28
2632,18/03/2017,33,14,41,60,74,79,80,18,79
2633,21/03/2017,34,32,35,58,63,76,79,14,53
2634,23/03/2017,35,25,39,48,74,86,89,67,18
2635,25/03/2017,36,03,50,60,64,85,86,58,76
2636,28/03/2017,37,03,06,20,54,72,90,71,71
2637,30/03/2017,38,05,16,40,70,74,76,85,69
2638,01/04/2017,39,08,46,68,70,76,86,39,66
2639,04/04/2017,40,03,16,29,34,37,57,62,41
2640,06/04/2017,41,15,16,21,24,53,89,31,15
2641,08/04/2017,42,04,06,27,76,80,86,48,43
2642,11/04/2017,43,05,57,59,69,81,86,77,83
2643,13/04/2017,44,16,24,56,69,85,87,51,82
2644,15/04/2017,45,06,20,35,36,55,59,52,31
2645,18/04/2017,46,18,29,52,74,76,88,31,63
2646,20/04/2017,47,03,14,52,67,72,82,61,20
2647,22/04/2017,48,01,04,09,10,36,79,56,83
2648,24/04/2017,49,08,17,28,35,74,82,13,61
2649,27/04/2017,50,08,27,54,62,82,83,17,04
2650,29/04/2017,51,08,14,25,41,79,84,85,70
2651,02/05/2017,52,28,43,59,60,78,80,02,26
2652,04/05/2017,53,15,20,33,39,65,75,07,71
2653,06/05/2017,54,57,60,73,77,82,86,72,51
2654,09/05/2017,55,03,25,63,70,75,78,65,13
2655,11/05/2017,56,19,37,45,51,82,83,58,29
2656,13/05/2017,57,04,15,21,22,44,77,54,84
2657,16/05/2017,58,29,38,75,79,80,90,67,05
2658,18/05/2017,59,01,19,47,61,70,87,37,60
2659,20/05/2017,60,06,37,46,53,73,78,69,84
2660,23/05/2017,61,10,18,23,34,61,75,35,79
2661,25/05/2017,62,10,33,40,42,46,77,63,30
2662,27/05/2017,63,16,34,57,64,65,78,49,47
2663,30/05/2017,64,21,26,35,59,66,70,69,90
2664,01/06/2017,65,07,15,27,37,56,58,32,18
2665,03/06/2017,66,02,22,36,77,83,90,47,64
2666,06/06/2017,67,07,12,26,46,56,70,13,18
2667,08/06/2017,68,11,28,32,48,54,59,73,19
2668,10/06/2017,69,19,54,56,57,67,69,21,79
2669,13/06/2017,70,41,50,69,71,77,81,26,49
2670,15/06/2017,71,06,24,28,32,78,83,13,66
2671,17/06/2017,72,45,48,71,75,80,83,40,17
2672,20/06/2017,73,38,46,54,76,82,86,17,12
2673,22/06/2017,74,09,18,24,42,59,71,69,04
2674,24/06/2017,75,02,18,20,23,30,75,26,41
2675,27/06/2017,76,09,14,62,64,78,82,24,41
2676,29/06/2017,77,16,19,38,40,58,79,26,50
2677,01/07/2017,78,15,20,45,59,81,85,72,80
2678,04/07/2017,79,21,37,58,75,81,85,12,11
2679,06/07/2017,80,36,37,46,48,51,74,54,19
2680,08/07/2017,81,06,08,32,54,80,82,75,62
2681,11/07/2017,82,06,12,38,42,49,83,53,42
2682,13/07/2017,83,02,11,26,62,74,78,88,63
2683,15/07/2017,84,27,37,44,47,73,86,68,50
2684,18/07/2017,85,17,34,42,47,75,85,49,36
2685,20/07/2017,86,22,32,45,60,61,80,67,46
2686,22/07/2017,87,06,22,26,33,51,88,68,87
2687,25/07/2017,88,04,29,30,47,52,59,79,73
2688,27/07/2017,89,05,15,52,60,77,84,28,10
2689,29/07/2017,90,05,11,58,75,78,81,79,21
2690,01/08/2017,91,01,08,28,54,82,90,05,25
2691,03/08/2017,92,20,25,39,49,69,71,02,71
2692,05/08/2017,93,14,19,50,69,75,90,67,18
2693,08/08/2017,94,17,24,33,41,63,66,83,62
2694,10/08/2017,95,03,05,24,41,48,80,71,30
2695,12/08/2017,96,06,17,32,40,44,67,21,30
2696,14/08/2017,97,34,44,46,47,64,88,72,83
2697,17/08/2017,98,22,28,46,52,69,86,68,47
2698,19/08/2017,99,18,29,34,47,48,60,25,45
2699,22/08/2017,100,34,46,50,52,67,86,58,23
2700,24/08/2017,101,40,45,54,72,85,88,50,79
2701,26/08/2017,102,28,29,36,54,55,68,08,53
2702,29/08/2017,103,21,23,54,73,84,88,33,01
2703,31/08/2017,104,05,29,32,33,72,89,70,26
2704,02/09/2017,105,02,49,57,60,71,77,40,11
2705,05/09/2017,106,07,12,66,68,73,76,59,44
2706,07/09/2017,107,11,29,64,68,70,85,48,17
2707,09/09/2017,108,29,39,49,56,83,85,11,73
2708,12/09/2017,109,07,10,25,26,37,68,41,04
2709,14/09/2017,110,18,25,29,30,33,69,38,89
2710,16/09/2017,111,22,35,36,55,63,86,47,03
2711,19/09/2017,112,38,45,46,55,65,73,53,64
2712,21/09/2017,113,13,16,27,48,67,77,08,45
2713,23/09/2017,114,08,46,48,69,72,81,66,23
2714,26/09/2017,115,13,18,19,46,58,60,57,10
2715,28/09/2017,116,06,15,39,68,80,89,60,50
2716,30/09/2017,117,07,12,21,22,39,90,71,45
2717,03/10/2017,118,06,21,38,48,79,90,35,23
2718,05/10/2017,119,14,33,48,61,65,80,46,79
2719,07/10/2017,120,14,17,35,37,55,83,43,55
2720,10/10/2017,121,04,26,52,65,66,72,01,87
2721,12/10/2017,122,09,16,19,35,41,59,68,72
2722,14/10/2017,123,02,13,50,75,85,90,44,01
2723,17/10/2017,124,10,17,30,55,62,78,76,06
2724,19/10/2017,125,16,17,58,66,71,72,12,57
2725,21/10/2017,126,21,22,31,32,33,81,48,04
2726,24/10/2017,127,06,45,47,61,74,80,32,61
2727,26/10/2017,128,14,38,43,57,65,72,30,51
2728,28/10/2017,129,07,11,17,28,32,79,80,41
2729,31/10/2017,130,19,24,35,69,80,89,62,89
2730,02/11/2017,131,11,31,46,48,65,68,28,76
2731,04/11/2017,132,06,07,08,38,45,78,26,55
2732,07/11/2017,133,02,06,34,69,77,86,15,12
2733,09/11/2017,134,08,12,41,42,46,51,67,73
2734,11/11/2017,135,16,31,33,51,75,80,21,74
2735,14/11/2017,136,01,11,40,45,46,57,60,59
2736,16/11/2017,137,02,12,16,26,51,73,46,32
2737,18/11/2017,138,03,16,24,27,44,88,80,01
2738,21/11/2017,139,32,40,41,47,56,72,58,59
2739,23/11/2017,140,14,38,40,51,53,64,71,36
2740,25/11/2017,141,16,20,22,42,54,62,52,06
2741,28/11/2017,142,27,28,48,61,87,88,86,80
2742,30/11/2017,143,05,17,19,33,43,63,15,03
2743,02/12/2017,144,04,12,25,27,35,69,67,78
2744,05/12/2017,145,10,34,45,63,81,83,41,88
2745,07/12/2017,146,14,15,65,68,82,85,42,88
2746,09/12/2017,147,21,24,48,51,60,82,88,34
2747,12/12/2017,148,02,30,44,52,58,69,76,64
2748,14/12/2017,149,25,33,39,59,72,74,22,69
2749,16/12/2017,150,03,07,53,65,66,73,11,65
2750,18/12/2017,151,24,55,71,73,85,90,02,41
2751,19/12/2017,152,22,39,43,65,77,89,18,49
2752,21/12/2017,153,12,25,50,59,67,88,24,22
2753,23/12/2017,154,35,39,48,71,88,89,10,04
2754,28/12/2017,155,10,28,33,43,50,80,34,21
2755,30/12/2017,156,06,17,23,46,52,53,85,52
2756,02/01/2018,01,01,19,26,44,61,89,84,64
2757,04/01/2018,02,05,19,28,43,58,82,01,18
2758,08/01/2018,03,15,18,24,33,48,64,58,31
2759,09/01/2018,04,08,69,70,84,88,90,53,60
2760,11/01/2018,05,03,25,28,37,71,82,75,36
2761,13/01/2018,06,02,10,41,49,56,71,36,33
2762,16/01/2018,07,09,29,51,53,74,76,28,12
2763,18/01/2018,08,29,43,46,50,85,86,39,68
2764,20/01/2018,09,27,48,50,74,76,84,19,61
2765,23/01/2018,10,02,05,24,32,47,62,17,07
2766,25/01/2018,11,15,38,48,52,66,71,39,07
2767,27/01/2018,12,05,24,68,72,78,85,32,12
2768,30/01/2018,13,22,39,47,49,77,89,80,49
2769,01/02/2018,14,20,45,51,63,85,89,02,48
2770,03/02/2018,15,01,08,19,28,34,87,43,11
2771,06/02/2018,16,04,08,16,35,36,74,31,35
2772,08/02/2018,17,24,25,30,43,47,90,77,83
2773,10/02/2018,18,07,31,35,57,88,89,87,65
2774,13/02/2018,19,03,11,38,53,70,71,27,24
2775,15/02/2018,20,05,17,34,40,78,82,60,78
2776,17/02/2018,21,05,17,37,40,55,79,31,66
2777,20/02/2018,22,17,25,52,55,67,75,90,57
2778,22/02/2018,23,09,40,45,70,76,81,39,28
2779,24/02/2018,24,10,44,48,62,68,83,61,68
2780,27/02/2018,25,48,56,66,83,86,89,06,67
2781,01/03/2018,26,09,23,57,72,77,82,64,32
2782,03/03/2018,27,02,19,62,74,81,83,56,39
2783,06/03/2018,28,12,36,45,46,67,75,66,86
2784,08/03/2018,29,22,50,52,65,66,89,57,69
2785,10/03/2018,30,11,15,42,64,82,84,05,78
2786,13/03/2018,31,19,33,42,65,78,85,74,51
2787,15/03/2018,32,02,13,17,31,45,69,87,78
2788,17/03/2018,33,07,35,52,85,88,90,72,87
2789,20/03/2018,34,09,20,33,43,44,48,08,55
2790,22/03/2018,35,20,23,29,37,39,72,44,59
2791,24/03/2018,36,02,24,42,62,66,81,36,47
2792,27/03/2018,37,10,16,35,63,73,83,20,66
2793,29/03/2018,38,11,15,32,35,52,56,05,09
2794,31/03/2018,39,01,06,07,09,45,79,80,17
2795,03/04/2018,40,30,45,47,49,71,90,29,82
2796,05/04/2018,41,07,27,55,63,73,77,33,37
2797,07/04/2018,42,03,20,47,55,81,83,28,85
2798,10/04/2018,43,27,35,46,68,72,82,81,03
2799,12/04/2018,44,08,28,34,38,47,54,07,21
2800,14/04/2018,45,01,10,31,44,58,80,70,42
2801,17/04/2018,46,12,23,39,54,72,73,53,75
2802,19/04/2018,47,05,17,20,44,62,80,48,22
2803,21/04/2018,48,11,43,68,72,79,85,71,51
2804,24/04/2018,49,31,41,44,67,75,82,39,05
2805,26/04/2018,50,44,52,64,66,67,71,83,82
2806,28/04/2018,51,02,25,41,42,74,87,13,54
2807,30/04/2018,52,06,10,26,47,60,75,78,29
2808,03/05/2018,53,09,19,31,39,77,82,22,15
2809,05/05/2018,54,06,14,19,59,79,81,65,44
2810,08/05/2018,55,17,18,41,57,58,75,83,52
2811,10/05/2018,56,41,62,77,79,81,84,60,55
2812,12/05/2018,57,29,49,50,56,64,78,89,51
2813,15/05/2018,58,03,10,38,52,65,71,01,49
2814,17/05/2018,59,16,33,34,74,79,80,64,73
2815,19/05/2018,60,40,51,55,56,74,81,35,63
2816,22/05/2018,61,12,13,19,37,62,72,40,54
2817,24/05/2018,62,01,27,31,58,83,87,86,51
2818,26/05/2018,63,20,27,32,55,69,90,60,58
2819,29/05/2018,64,19,28,42,49,68,83,20,67
2820,31/05/2018,65,09,57,64,66,69,86,02,82
2821,04/06/2018,66,45,56,66,74,77,88,47,65
2822,05/06/2018,67,06,10,11,21,71,75,26,14
2823,07/06/2018,68,33,39,47,64,67,76,31,51
2824,09/06/2018,69,13,32,41,51,61,86,42,77
2825,12/06/2018,70,01,12,31,33,44,50,48,07
2826,14/06/2018,71,05,37,51,65,79,81,30,49
2827,16/06/2018,72,02,09,15,22,47,65,86,78
2828,19/06/2018,73,01,07,25,40,68,75,84,89
2829,21/06/2018,74,06,11,37,42,58,62,26,23
2830,23/06/2018,75,04,17,29,55,67,70,72,49
2831,26/06/2018,76,02,06,37,39,51,86,07,32
2832,28/06/2018,77,28,36,55,76,81,89,16,28
2833,30/06/2018,78,09,13,23,32,45,54,80,08
2834,03/07/2018,79,28,33,38,41,66,72,31,03
2835,05/07/2018,80,11,19,27,41,61,83,03,13
2836,07/07/2018,81,03,51,55,64,77,79,34,01
2837,10/07/2018,82,27,41,50,60,63,81,90,77
2838,12/07/2018,83,03,13,18,24,74,89,34,40
2839,14/07/2018,84,02,09,14,19,27,77,75,41
2840,17/07/2018,85,30,35,44,60,72,76,23,46
2841,19/07/2018,86,11,38,47,71,76,77,43,52
2842,21/07/2018,87,22,36,38,56,59,67,52,83
2843,24/07/2018,88,07,29,37,43,72,79,30,37
2844,26/07/2018,89,21,34,53,72,80,84,73,76
2845,28/07/2018,90,10,19,47,67,68,75,40,71
2846,31/07/2018,91,23,32,49,53,61,85,87,51
2847,02/08/2018,92,05,06,41,44,65,74,61,20
2848,04/08/2018,93,23,39,53,56,64,84,22,90
2849,07/08/2018,94,11,18,21,23,55,66,26,86
2850,09/08/2018,95,31,32,46,54,73,90,47,02
2851,11/08/2018,96,14,57,73,79,82,84,83,42
2852,14/08/2018,97,21,43,45,57,67,83,37,83
2853,16/08/2018,98,02,10,12,21,22,50,03,36
2854,18/08/2018,99,07,14,27,66,70,81,76,59
2855,21/08/2018,100,02,16,30,39,51,79,57,80
2856,23/08/2018,101,14,23,32,34,40,80,73,22
2857,25/08/2018,102,42,44,54,68,69,81,70,82
2858,28/08/2018,103,01,26,39,43,73,89,55,17
2859,30/08/2018,104,16,28,29,55,63,69,46,46
2860,01/09/2018,105,01,04,19,23,55,68,28,13
2861,04/09/2018,106,18,25,47,51,70,83,02,07
2862,06/09/2018,107,02,23,34,52,76,87,58,86
2863,08/09/2018,108,07,25,32,39,59,86,27,81
2864,11/09/2018,109,59,61,63,65,71,84,12,23
2865,13/09/2018,110,16,23,29,49,57,76,30,77
2866,15/09/2018,111,03,26,34,61,84,87,67,89
2867,18/09/2018,112,02,24,31,42,47,55,40,34
2868,20/09/2018,113,15,18,56,67,72,74,06,05
2869,22/09/2018,114,12,16,29,45,82,85,89,04
2870,25/09/2018,115,17,24,57,64,70,89,76,27
2871,27/09/2018,116,21,37,46,56,65,77,76,80
2872,29/09/2018,117,34,54,77,80,81,87,18,70
2873,02/10/2018,118,03,07,18,47,64,82,84,84
2874,04/10/2018,119,15,30,72,79,86,90,70,76
2875,06/10/2018,120,27,28,33,75,77,78,20,33
2876,09/10/2018,121,10,36,49,53,77,85,35,52
2877,11/10/2018,122,20,23,39,50,62,68,27,46
2878,13/10/2018,123,14,36,39,46,55,59,64,80
2879,16/10/2018,124,08,13,25,50,65,72,54,19
2880,18/10/2018,125,16,23,50,73,80,88,89,63
2881,20/10/2018,126,04,14,27,38,89,90,57,82
2882,23/10/2018,127,06,30,49,56,64,81,42,21
2883,25/10/2018,128,10,21,24,26,29,89,60,10
2884,27/10/2018,129,03,12,35,51,59,80,34,22
2885,30/10/2018,130,38,40,43,59,67,72,22,31
2886,03/11/2018,131,23,35,40,79,86,87,13,85
2887,05/11/2018,132,08,36,39,40,48,50,68,50
2888,06/11/2018,133,04,16,24,42,51,84,14,10
2889,08/11/2018,134,11,15,20,27,45,59,07,85
2890,10/11/2018,135,09,15,20,46,50,84,03,50
2891,13/11/2018,136,07,15,22,31,46,50,61,26
2892,15/11/2018,137,06,12,34,36,40,66,82,77
2893,17/11/2018,138,03,05,38,53,54,82,09,04
2894,20/11/2018,139,03,09,43,48,61,83,07,04
2895,22/11/2018,140,15,24,28,34,56,73,51,32
2896,24/11/2018,141,30,38,63,68,77,80,45,11
2897,27/11/2018,142,06,12,15,30,31,89,37,85
2898,29/11/2018,143,06,22,27,36,62,76,28,35
2899,01/12/2018,144,07,16,33,54,80,84,18,74
2900,04/12/2018,145,06,31,37,47,71,78,08,25
2901,06/12/2018,146,10,30,44,45,47,49,15,74
2902,10/12/2018,147,07,37,52,73,87,88,44,66
2903,11/12/2018,148,06,17,32,38,47,90,75,15
2904,13/12/2018,149,07,09,12,21,30,41,44,19
2905,15/12/2018,150,05,23,36,42,47,79,56,32
2906,18/12/2018,151,39,61,68,69,70,86,73,02
2907,20/12/2018,152,11,49,58,71,76,89,20,24
2908,22/12/2018,153,04,14,16,51,64,88,65,69
2909,24/12/2018,154,12,19,36,42,77,87,47,86
2910,27/12/2018,155,36,43,44,49,78,82,18,25
2911,29/12/2018,156,24,37,46,49,62,71,53,31
2912,03/01/2019,01,01,35,52,56,64,70,79,69
2913,05/01/2019,02,46,52,55,68,76,89,11,51
2914,07/01/2019,03,03,08,28,45,55,58,01,36
2915,08/01/2019,04,23,34,38,54,57,87,39,10
2916,10/01/2019,05,02,39,66,76,86,87,15,67
2917,12/01/2019,06,16,33,36,62,73,88,48,68
2918,15/01/2019,07,08,43,51,56,57,87,25,18
2919,17/01/2019,08,21,26,33,35,63,89,09,20
2920,19/01/2019,09,01,15,45,48,60,80,02,44
2921,22/01/2019,10,03,22,79,82,83,88,58,39
2922,24/01/2019,11,03,19,40,49,60,82,12,62
2923,26/01/2019,12,17,19,62,72,78,82,46,54
2924,29/01/2019,13,06,11,29,65,87,90,15,67
2925,31/01/2019,14,04,21,59,63,65,83,29,04
2926,02/02/2019,15,37,42,52,80,86,88,45,77
2927,05/02/2019,16,11,21,34,46,50,86,55,05
2928,07/02/2019,17,09,26,27,49,54,76,51,09
2929,09/02/2019,18,05,26,43,52,63,90,06,02
2930,12/02/2019,19,14,28,64,69,84,90,27,90
2931,14/02/2019,20,04,30,47,76,78,83,53,65
2932,16/02/2019,21,10,17,42,59,61,80,65,64
2933,19/02/2019,22,15,16,32,63,67,70,20,88
2934,21/02/2019,23,11,16,43,59,87,90,31,39
2935,23/02/2019,24,05,31,47,60,68,88,62,38
2936,26/02/2019,25,13,25,27,52,66,75,16,69
2937,28/02/2019,26,02,11,50,55,79,85,58,31
2938,02/03/2019,27,19,34,37,40,66,69,25,65
2939,05/03/2019,28,03,06,16,36,56,82,83,35
2940,07/03/2019,29,08,42,51,62,80,84,24,85
2941,09/03/2019,30,09,15,51,70,78,86,17,77
2942,12/03/2019,31,13,37,58,66,67,88,06,85
2943,14/03/2019,32,27,28,42,63,78,86,70,33
2944,16/03/2019,33,49,61,63,77,87,88,13,23
2945,19/03/2019,34,12,15,38,43,56,85,80,42
2946,21/03/2019,35,27,32,52,59,69,90,75,62
2947,23/03/2019,36,21,32,43,63,83,90,25,54
2948,26/03/2019,37,14,27,45,47,52,84,12,84
2949,28/03/2019,38,43,53,58,68,83,90,89,04
2950,30/03/2019,39,01,10,20,28,47,55,06,40
2951,02/04/2019,40,19,25,30,32,37,60,85,03
2952,04/04/2019,41,07,29,38,49,66,70,41,58
2953,06/04/2019,42,41,54,85,87,88,89,71,74
2954,09/04/2019,43,01,13,28,33,37,65,83,59
2955,11/04/2019,44,05,10,52,60,85,88,46,05
2956,13/04/2019,45,16,22,30,40,51,77,39,15
2957,16/04/2019,46,15,55,58,62,82,90,24,40
2958,18/04/2019,47,07,10,46,47,73,89,01,60
2959,20/04/2019,48,05,18,76,87,88,89,17,44
2960,23/04/2019,49,19,20,32,51,63,79,78,34
2961,27/04/2019,50,06,17,18,42,64,71,88,15
2962,29/04/2019,51,08,22,61,65,69,74,86,63
2963,30/04/2019,52,13,29,31,51,55,72,36,31
2964,02/05/2019,53,01,28,57,75,82,83,52,87
2965,04/05/2019,54,04,15,41,52,76,85,14,11
2966,07/05/2019,55,05,08,21,49,66,90,77,47
2967,09/05/2019,56,03,17,26,38,54,82,42,32
2968,11/05/2019,57,09,20,47,58,65,78,25,22
2969,14/05/2019,58,37,59,69,75,89,90,02,69
2970,16/05/2019,59,11,25,37,67,75,85,35,51
2971,18/05/2019,60,31,33,44,57,62,65,25,70
2972,21/05/2019,61,20,38,76,82,84,87,75,66
2973,23/05/2019,62,02,08,15,32,72,79,16,80
2974,25/05/2019,63,33,51,53,59,66,68,43,54
2975,28/05/2019,64,08,30,33,58,84,89,88,53
2976,30/05/2019,65,16,33,59,65,69,73,29,87
2977,01/06/2019,66,17,19,24,46,48,72,56,82
2978,04/06/2019,67,15,49,63,79,85,86,68,90
2979,06/06/2019,68,02,15,47,54,78,79,68,77
2980,08/06/2019,69,15,16,54,64,66,72,44,62
2981,11/06/2019,70,16,25,36,46,48,58,73,15
2982,13/06/2019,71,11,22,23,26,32,77,18,06
2983,15/06/2019,72,04,23,43,47,74,82,73,09
2984,18/06/2019,73,13,23,63,67,68,81,38,05
2985,20/06/2019,74,25,26,35,42,65,76,77,84
2986,22/06/2019,75,35,39,41,69,70,74,89,59
2987,25/06/2019,76,14,43,61,62,75,85,69,29
2988,27/06/2019,77,33,34,37,50,68,82,22,39
2989,29/06/2019,78,06,22,33,45,60,81,68,33
2990,02/07/2019,79,13,18,37,48,63,67,65,23
2991,04/07/2019,80,40,42,57,64,80,86,38,57
2992,06/07/2019,81,06,12,22,25,29,62,90,43
2993,09/07/2019,82,01,20,26,54,59,74,52,62
2994,11/07/2019,83,15,26,32,48,66,84,80,39
2995,13/07/2019,84,03,13,15,36,42,90,06,83
2996,16/07/2019,85,30,47,48,60,67,90,85,25
2997,18/07/2019,86,12,22,37,40,51,68,49,38
2998,20/07/2019,87,02,23,29,51,79,84,67,26
2999,23/07/2019,88,18,32,34,55,74,79,78,36
3000,25/07/2019,89,07,20,28,36,55,69,04,88
3001,27/07/2019,90,13,33,40,61,78,80,66,51
3002,30/07/2019,91,06,08,16,42,84,87,62,12
3003,01/08/2019,92,20,30,37,52,82,83,18,52
3004,03/08/2019,93,06,16,21,27,33,66,01,45
3005,06/08/2019,94,20,22,27,43,46,72,28,61
3006,08/08/2019,95,06,10,24,63,66,89,67,23
3007,10/08/2019,96,10,15,42,57,68,80,25,68
3008,13/08/2019,97,07,32,41,59,75,76,21,11
3009,17/08/2019,98,08,13,31,37,39,46,54,65
3010,19/08/2019,99,17,28,57,66,67,71,78,05
3011,20/08/2019,100,20,35,40,41,79,88,28,35
3012,22/08/2019,101,01,12,24,42,65,67,39,21
3013,24/08/2019,102,20,36,40,42,63,86,17,04
3014,27/08/2019,103,04,15,34,37,47,73,26,54
3015,29/08/2019,104,21,37,45,53,83,84,02,41
3016,31/08/2019,105,31,35,52,59,60,75,51,09
3017,03/09/2019,106,18,29,39,58,59,76,53,37
3018,05/09/2019,107,07,26,31,34,52,54,32,21
3019,07/09/2019,108,09,29,43,66,70,84,52,01
3020,10/09/2019,109,15,16,21,49,50,83,20,22
3021,12/09/2019,110,12,17,20,62,80,88,26,28
3022,14/09/2019,111,01,07,10,40,52,59,47,85
3023,17/09/2019,112,09,18,26,43,60,79,57,35
3024,19/09/2019,113,38,50,53,56,65,76,86,12
3025,21/09/2019,114,31,36,44,47,50,56,17,46
